Band1_wl,Band1_resp,Band2_wl,Band2_resp,Band3_wl,Band3_resp,Band4_wl,Band4_resp,Band5_wl,Band5_resp,Band6_wl,Band6_resp,Band7_wl,Band7_resp,Band8_wl,Band8_resp,Band9_wl,Band9_resp,Band10_wl,Band10_resp,Band11_wl,Band11_resp,Band12_wl,Band12_resp,Band13_wl,Band13_resp,Band14_wl,Band14_resp,Band15_wl,Band15_resp,Band16_wl,Band16_resp,Band17_wl,Band17_resp,Band18_wl,Band18_resp,Badn19_wl,Band19_resp,Band20_wl,Band20_resp,Band21_wl,Band21_resp
399.34354,0.870426300000000,411.72580,0.995567260000000,442.80740,0.997684840000000,490.30618,0.977843340000000,510.27988,0.986948850000000,560.28970,0.992889800000000,620.23690,0.986871060000000,665.10376,0.991250160000000,673.89090,0.995747800000000,681.43350,0.990176700000000,708.96760,0.995970600000000,754.06120,0.995571400000000,761.64215,0.998405200000000,764.73680,0.999440900000000,767.83290,0.998215200000000,779.04004,0.989353540000000,865.36945,0.966605070000000,884.21950,0.980648900000000,899.23690,0.976684750000000,939.20260,0.883766700000000,1019.05310,0.594506440000000
399.46188,0.876024500000000,411.81924,0.995577000000000,442.90106,0.997483000000000,490.40030,0.978088860000000,510.37473,0.987272860000000,560.38336,0.992837370000000,620.33014,0.986992500000000,665.19696,0.991231700000000,673.97217,0.995624400000000,681.51400,0.990252500000000,709.06085,0.995626800000000,754.14070,0.995112660000000,761.70160,0.999993700000000,764.79803,0.999993300000000,767.88650,0.999966860000000,779.15430,0.989057360000000,865.51680,0.964656900000000,884.31415,0.979512700000000,899.33026,0.975391000000000,939.34960,0.880369840000000,1019.29800,0.585791770000000
399.58038,0.881812040000000,411.91310,0.995790000000000,442.99445,0.997427800000000,490.49524,0.978602950000000,510.46820,0.987761440000000,560.47730,0.993005800000000,620.42487,0.987360400000000,665.28890,0.991493300000000,674.05316,0.995723100000000,681.59906,0.990606800000000,709.15470,0.995636400000000,754.22833,0.994958500000000,761.75730,0.999931500000000,764.85706,0.999833500000000,767.94460,0.999942800000000,779.27893,0.989530200000000,865.65656,0.963955900000000,884.40640,0.978979800000000,899.42510,0.974731270000000,939.49430,0.878491000000000,1019.54300,0.581019500000000
399.69864,0.887768900000000,412.00770,0.996207650000000,443.08896,0.997530200000000,490.58975,0.979385500000000,510.56216,0.988424540000000,560.57210,0.993390300000000,620.51740,0.987975000000000,665.38460,0.992024840000000,674.13684,0.996034500000000,681.67920,0.991245600000000,709.25080,0.995993500000000,754.30676,0.995078600000000,761.81140,0.998144800000000,764.92240,0.998989600000000,768.00370,0.998138600000000,779.39410,0.990787800000000,865.80690,0.964495900000000,884.50270,0.979050200000000,899.51950,0.974700800000000,939.63900,0.878076300000000,1019.78800,0.580029250000000
399.81705,0.893774600000000,412.10104,0.996774000000000,443.18362,0.997752100000000,490.68332,0.980400100000000,510.65646,0.989214400000000,560.66675,0.993953650000000,620.61050,0.988786500000000,665.47900,0.992768470000000,674.21750,0.996519600000000,681.75960,0.992112460000000,709.34393,0.996628400000000,754.38560,0.995429750000000,761.86740,0.994701500000000,764.98730,0.997469700000000,768.06055,0.994577170000000,779.51764,0.992615800000000,865.94770,0.965635500000000,884.59750,0.979589700000000,899.61273,0.975162150000000,939.78320,0.878336550000000,1020.03284,0.577980000000000
399.93542,0.899690030000000,412.19440,0.997381600000000,443.27720,0.998007060000000,490.77740,0.981574360000000,510.75128,0.990055560000000,560.76056,0.994602000000000,620.70890,0.989704970000000,665.57470,0.993595400000000,674.29800,0.997105240000000,681.84430,0.993140700000000,709.43890,0.997391500000000,754.47327,0.995924000000000,761.92690,0.989526500000000,765.04870,0.995266800000000,768.11350,0.989191300000000,779.63390,0.994599100000000,866.09420,0.966441600000000,884.68960,0.980359000000000,899.70780,0.975869950000000,939.92664,0.878161850000000,1020.27740,0.571962700000000
400.05360,0.905370240000000,412.28840,0.997889600000000,443.37080,0.998206400000000,490.87222,0.982796900000000,510.84490,0.990862850000000,560.85443,0.995248700000000,620.80000,0.990617450000000,665.66710,0.994357300000000,674.38270,0.997694600000000,681.92487,0.994224000000000,709.53100,0.998124540000000,754.55230,0.996420300000000,761.98350,0.982539700000000,765.10770,0.992412900000000,768.16974,0.981930400000000,779.75630,0.996272300000000,866.23860,0.966146950000000,884.78600,0.981066640000000,899.80250,0.976511960000000,940.07310,0.876711100000000,1020.52190,0.564802050000000
400.17194,0.910631540000000,412.38287,0.998197400000000,443.46506,0.998271170000000,490.96695,0.983958700000000,510.93878,0.991556760000000,560.94920,0.995778300000000,620.89240,0.991409840000000,665.75970,0.994930000000000,674.46290,0.998182000000000,682.00525,0.995277400000000,709.62740,0.998656800000000,754.63090,0.996798460000000,762.03890,0.973685400000000,765.17310,0.988890300000000,768.22810,0.972724700000000,779.87420,0.997274160000000,866.38090,0.964535900000000,884.87854,0.981444240000000,899.89470,0.976803060000000,940.21655,0.873798000000000,1020.76636,0.561224800000000
400.29020,0.915264700000000,412.47623,0.998234200000000,443.55970,0.998143500000000,491.06052,0.984979900000000,511.03302,0.992077000000000,561.04400,0.996133450000000,620.98914,0.992005500000000,665.85750,0.995221850000000,674.54315,0.998490400000000,682.08950,0.996165400000000,709.72210,0.998870130000000,754.71826,0.996944370000000,762.09320,0.962880100000000,765.23810,0.984702400000000,768.28815,0.961523350000000,779.99530,0.997483130000000,866.52940,0.962061460000000,884.97370,0.981291000000000,899.99110,0.976524800000000,940.36250,0.870006800000000,1021.01070,0.561565940000000
400.40866,0.919329350000000,412.56967,0.997957000000000,443.65353,0.997801000000000,491.15448,0.985814500000000,511.12793,0.992395160000000,561.13776,0.996267860000000,621.08234,0.992368400000000,665.95080,0.995198300000000,674.62860,0.998551960000000,682.17040,0.996843700000000,709.81525,0.998703100000000,754.79790,0.996769250000000,762.15170,0.950041830000000,765.29940,0.979829500000000,768.34045,0.948256200000000,780.11440,0.997033540000000,866.66940,0.959601640000000,885.06820,0.980531700000000,900.08440,0.975575300000000,940.50745,0.866402200000000,1021.25507,0.561270650000000
400.52710,0.922907650000000,412.66370,0.997390600000000,443.74695,0.997271800000000,491.24942,0.986467960000000,511.22153,0.992532970000000,561.23157,0.996211230000000,621.17720,0.992516040000000,666.04297,0.994895340000000,674.70820,0.998356340000000,682.25073,0.997257100000000,709.90906,0.998220200000000,754.87634,0.996260300000000,762.21070,0.935105600000000,765.35840,0.974226360000000,768.39430,0.932858940000000,780.23444,0.996254740000000,866.81836,0.958043200000000,885.16077,0.979207750000000,900.17930,0.974015600000000,940.65160,0.863973140000000,1021.49890,0.556816760000000
400.64545,0.926164100000000,412.75812,0.996592600000000,443.84143,0.996628940000000,491.34400,0.986990200000000,511.31530,0.992550600000000,561.32635,0.996017160000000,621.26953,0.992516600000000,666.13824,0.994416100000000,674.78815,0.997911500000000,682.33496,0.997434600000000,710.00510,0.997496100000000,754.96300,0.995442750000000,762.26640,0.918012800000000,765.42370,0.967815800000000,768.45306,0.915289500000000,780.35474,0.995594140000000,866.96075,0.957805160000000,885.25696,0.977489800000000,900.27350,0.972051500000000,940.79614,0.863133200000000,1021.74280,0.550296600000000
400.76390,0.929179900000000,412.85138,0.995652560000000,443.93594,0.995964500000000,491.43760,0.987451550000000,511.40964,0.992528600000000,561.42100,0.995782900000000,621.36255,0.992469900000000,666.23260,0.993897140000000,674.87440,0.997293230000000,682.41600,0.997382760000000,710.09860,0.996702730000000,755.04364,0.994390300000000,762.32020,0.898723400000000,765.48883,0.960512500000000,768.51270,0.895526800000000,780.47360,0.995422300000000,867.10547,0.958651840000000,885.35156,0.975629200000000,900.36664,0.969954670000000,940.93915,0.863523700000000,1021.98474,0.546529950000000
400.88235,0.932015000000000,412.94485,0.994708600000000,444.02970,0.995389100000000,491.53146,0.987932100000000,511.50443,0.992566170000000,561.51500,0.995600500000000,621.46110,0.992484500000000,666.32874,0.993495400000000,674.95350,0.996565600000000,682.49634,0.997195070000000,710.19354,0.996025560000000,755.12200,0.993228400000000,762.37714,0.877230050000000,765.55005,0.952191650000000,768.56820,0.873564240000000,780.59500,0.995887600000000,867.25085,0.959797560000000,885.44410,0.973913500000000,900.46200,0.968029140000000,941.08610,0.864191100000000,1022.22310,0.546634500000000
401.00073,0.934739950000000,413.03890,0.993856670000000,444.12330,0.994965400000000,491.62646,0.988513600000000,511.59800,0.992727600000000,561.60880,0.995562850000000,621.55237,0.992654400000000,666.42114,0.993321800000000,675.03360,0.995854440000000,682.58010,0.996960100000000,710.28534,0.995600460000000,755.20807,0.992095530000000,762.43634,0.853558660000000,765.60910,0.942704200000000,768.62134,0.849448860000000,780.71260,0.996934500000000,867.39246,0.960305100000000,885.54016,0.972604600000000,900.55640,0.966533400000000,941.23016,0.864067500000000,1022.46870,0.546567800000000
401.11905,0.937236700000000,413.13324,0.993148100000000,444.21753,0.994787750000000,491.72098,0.989245000000000,511.69202,0.993081570000000,561.70340,0.995728430000000,621.64450,0.993045750000000,666.51337,0.993474840000000,675.12010,0.995249200000000,682.66156,0.996776600000000,710.38180,0.995550160000000,755.28960,0.991099700000000,762.49260,0.827770000000000,765.67440,0.931895400000000,768.67790,0.823243500000000,780.83484,0.998232960000000,867.54180,0.959568900000000,885.63240,0.971874000000000,900.64910,0.965642040000000,941.37560,0.862469400000000,1022.71454,0.542544540000000
401.23737,0.939446400000000,413.22662,0.992575300000000,444.31213,0.994819050000000,491.81480,0.990150700000000,511.78620,0.993638700000000,561.79816,0.996113960000000,621.74133,0.993667540000000,666.61140,0.993963200000000,675.19890,0.994818570000000,682.74194,0.996713200000000,710.47644,0.995873150000000,755.36750,0.990370450000000,762.54755,0.799960200000000,765.73960,0.919578000000000,768.73663,0.795050860000000,780.95130,0.999376700000000,867.68240,0.957595400000000,885.72797,0.971751400000000,900.74506,0.965393700000000,941.51970,0.859483540000000,1022.96030,0.536074460000000
401.35568,0.941260300000000,413.32000,0.992093900000000,444.40598,0.995061000000000,491.90857,0.991191600000000,511.88095,0.994351450000000,561.89220,0.996675850000000,621.83460,0.994483350000000,666.70480,0.994738000000000,675.27905,0.994605000000000,682.82540,0.996806500000000,710.56964,0.996507940000000,755.45276,0.989958200000000,762.60236,0.770263850000000,765.80080,0.905580900000000,768.79590,0.765026100000000,781.07470,0.999985800000000,867.82990,0.955026570000000,885.82245,0.972142640000000,900.83840,0.965688000000000,941.66394,0.855899100000000,1023.20593,0.531924600000000
401.47403,0.942672200000000,413.41420,0.991619050000000,444.49954,0.995405600000000,492.00340,0.992304440000000,511.97485,0.995166100000000,561.98596,0.997360900000000,621.92957,0.995391670000000,666.79710,0.995667640000000,675.36580,0.994634400000000,682.90710,0.997094750000000,710.66364,0.997342650000000,755.53534,0.989859160000000,762.66160,0.738865900000000,765.85974,0.889732060000000,768.84800,0.733332900000000,781.18976,0.999819300000000,867.97345,0.952804200000000,885.91504,0.972833800000000,900.93350,0.966303100000000,941.80927,0.852828200000000,1023.45160,0.531747300000000
401.59238,0.943857500000000,413.50845,0.991044460000000,444.59375,0.995783870000000,492.09814,0.993422400000000,512.06860,0.995991800000000,562.08060,0.998053700000000,622.02160,0.996299200000000,666.89197,0.996625900000000,675.44440,0.994822740000000,682.98755,0.997494940000000,710.75946,0.998193700000000,755.61300,0.990025160000000,762.71985,0.705963600000000,765.92510,0.871878700000000,768.90270,0.700185900000000,781.31330,0.998926800000000,868.11690,0.951688400000000,886.01120,0.973546300000000,901.02760,0.966942550000000,941.95200,0.851140140000000,1023.69710,0.531911600000000
401.71063,0.945016200000000,413.60178,0.990292200000000,444.68832,0.996067400000000,492.19193,0.994430500000000,512.16270,0.996718800000000,562.17523,0.998644950000000,622.11475,0.997083200000000,666.98630,0.997448900000000,675.52454,0.995104970000000,683.07060,0.997921900000000,710.85333,0.998882200000000,755.69745,0.990342140000000,762.77515,0.671796800000000,765.99020,0.851894740000000,768.96130,0.665827500000000,781.42810,0.997616900000000,868.26350,0.951880800000000,886.10560,0.974001400000000,901.12050,0.967300060000000,942.09890,0.851023900000000,1023.94250,0.528359100000000
401.82904,0.946355000000000,413.69528,0.989294100000000,444.78220,0.996211050000000,492.28568,0.995269830000000,512.25750,0.997310760000000,562.26940,0.999078450000000,622.21350,0.997664300000000,667.08290,0.998018860000000,675.61127,0.995347140000000,683.15280,0.998293400000000,710.94780,0.999287800000000,755.78094,0.990648150000000,762.82890,0.636627500000000,766.05140,0.829697200000000,769.02160,0.630517100000000,781.55200,0.996303740000000,868.40393,0.952932660000000,886.19850,0.973962800000000,901.21620,0.967148900000000,942.24384,0.851903200000000,1024.18770,0.522017900000000
401.94750,0.948033330000000,413.78950,0.988013270000000,444.87582,0.996145500000000,492.38046,0.995903430000000,512.35144,0.997689900000000,562.36310,0.999276040000000,622.30470,0.997998950000000,667.17510,0.998283150000000,675.68990,0.995404660000000,683.23300,0.998436000000000,711.03980,0.999332670000000,755.85820,0.990776900000000,762.88680,0.600734500000000,766.11040,0.805241600000000,769.07590,0.594537260000000,781.66705,0.995395400000000,868.55400,0.953951700000000,886.29420,0.973310300000000,901.31036,0.966352600000000,942.38850,0.852711000000000,1024.43290,0.517520000000000
402.06580,0.950116500000000,413.88354,0.986480060000000,444.97000,0.995880400000000,492.47513,0.996338000000000,512.44510,0.997879560000000,562.45764,0.999269300000000,622.39660,0.998088300000000,667.26685,0.998244100000000,675.76980,0.995130840000000,683.31586,0.998212900000000,711.13610,0.998983560000000,755.94240,0.990551100000000,762.94610,0.564410600000000,766.17570,0.778547760000000,769.12915,0.558180700000000,781.79110,0.995175100000000,868.69490,0.954068960000000,886.38620,0.972056150000000,901.40350,0.964942340000000,942.53280,0.852425000000000,1024.67750,0.517026500000000
402.18384,0.952541230000000,413.97702,0.984765400000000,445.06450,0.995465760000000,492.56906,0.996586140000000,512.53930,0.997916300000000,562.55237,0.999088100000000,622.49370,0.997984600000000,667.36530,0.997965460000000,675.85657,0.994375940000000,683.39874,0.997494000000000,711.23100,0.998363400000000,756.02640,0.989802240000000,763.00200,0.527947550000000,766.24080,0.749687900000000,769.18640,0.521733700000000,781.90570,0.995672800000000,868.84180,0.952869360000000,886.48230,0.970346570000000,901.49920,0.963047150000000,942.67580,0.850585160000000,1024.92220,0.517358000000000
402.30188,0.955153100000000,414.07047,0.982962900000000,445.15848,0.994971330000000,492.66284,0.996740800000000,512.63410,0.997869800000000,562.64655,0.998803200000000,622.58670,0.997803600000000,667.45850,0.997556900000000,675.93536,0.993032700000000,683.47860,0.996163800000000,711.32390,0.997610200000000,756.10376,0.988407400000000,763.05640,0.491635000000000,766.30210,0.718787700000000,769.24506,0.485488240000000,782.02980,0.996662140000000,868.98584,0.950601200000000,886.57680,0.968412700000000,901.59240,0.960920450000000,942.82263,0.847521200000000,1025.16670,0.514274060000000
402.42026,0.957732800000000,414.16480,0.981172400000000,445.25208,0.994478200000000,492.75740,0.996871900000000,512.72800,0.997835760000000,562.74036,0.998529100000000,622.68180,0.997621100000000,667.55133,0.997193300000000,676.01526,0.990989800000000,683.56116,0.994106530000000,711.41815,0.996886600000000,756.18726,0.986279600000000,763.11180,0.455756780000000,766.36115,0.686035040000000,769.30350,0.449722350000000,782.14520,0.997743200000000,869.12836,0.948048800000000,886.66940,0.966546950000000,901.68740,0.958858550000000,942.96620,0.844177600000000,1025.41160,0.508109150000000
402.53860,0.960101370000000,414.25870,0.979480300000000,445.34625,0.994077200000000,492.85226,0.997086350000000,512.82180,0.997853640000000,562.83480,0.998328500000000,622.77380,0.997541200000000,667.64560,0.996967850000000,676.10175,0.988185640000000,683.64470,0.991262700000000,711.51340,0.996325550000000,756.27170,0.983359700000000,763.17110,0.420575260000000,766.42640,0.651671770000000,769.35600,0.414695100000000,782.26850,0.998486940000000,869.27625,0.946143300000000,886.76540,0.965013900000000,901.78170,0.957130300000000,943.11180,0.841645240000000,1025.65640,0.503305260000000
402.65700,0.962145800000000,414.35223,0.977925700000000,445.44073,0.993796000000000,492.94623,0.997383530000000,512.91595,0.998004300000000,562.92950,0.998277840000000,622.86690,0.997621400000000,667.74000,0.996989700000000,676.18060,0.984547400000000,683.72420,0.987564100000000,711.60800,0.996081800000000,756.34950,0.979616000000000,763.22860,0.386336240000000,766.49160,0.615977470000000,769.41113,0.380647420000000,782.38520,0.998580040000000,869.41656,0.945486550000000,886.85960,0.963986100000000,901.87430,0.955929300000000,943.25700,0.840604200000000,1025.90060,0.502463460000000
402.77545,0.963893530000000,414.44568,0.976500450000000,445.53470,0.993648100000000,493.03980,0.997806430000000,513.01056,0.998245950000000,563.02374,0.998360700000000,622.96580,0.997852800000000,667.83673,0.997256760000000,676.26110,0.980021060000000,683.80646,0.982947600000000,711.70230,0.996125700000000,756.43207,0.975014000000000,763.28406,0.353255360000000,766.55286,0.579273000000000,769.46967,0.347791500000000,782.50740,0.997928500000000,869.56604,0.946051000000000,886.95290,0.963529770000000,901.97034,0.955313740000000,943.40094,0.840989100000000,1026.14500,0.502908770000000
402.89392,0.965458900000000,414.54007,0.975133660000000,445.62823,0.993550840000000,493.13446,0.998266900000000,513.10460,0.998550950000000,563.11750,0.998533400000000,623.05700,0.998191700000000,667.92914,0.997711060000000,676.34670,0.974517170000000,683.89080,0.977339400000000,711.79456,0.996437200000000,756.51740,0.969508300000000,763.33800,0.321523000000000,766.61190,0.541907250000000,769.52970,0.316311700000000,782.62555,0.996715100000000,869.70790,0.947193560000000,887.04816,0.963560100000000,902.06420,0.955196560000000,943.54584,0.842015900000000,1026.38940,0.500279300000000
403.01236,0.967049200000000,414.63385,0.973724200000000,445.72235,0.993411540000000,493.22928,0.998698000000000,513.19855,0.998823700000000,563.21185,0.998682860000000,623.14890,0.998509940000000,668.02040,0.998217200000000,676.42590,0.967917500000000,683.96980,0.970604000000000,711.89056,0.996840360000000,756.59500,0.963003900000000,763.39640,0.291296800000000,766.67710,0.504236340000000,769.58344,0.286359700000000,782.74630,0.995303300000000,869.85300,0.947982200000000,887.14026,0.963865940000000,902.15784,0.955359200000000,943.68810,0.842583300000000,1026.63440,0.494340870000000
403.13077,0.968847600000000,414.72748,0.972111700000000,445.81702,0.993084670000000,493.32333,0.998960100000000,513.29250,0.998893200000000,563.30670,0.998658840000000,623.24603,0.998634600000000,668.11890,0.998581770000000,676.50680,0.960048700000000,684.05194,0.962582470000000,711.98540,0.997132660000000,756.67730,0.955347540000000,763.45557,0.262702440000000,766.74225,0.466627300000000,769.63684,0.258056250000000,782.86570,0.994139600000000,869.99817,0.947656750000000,887.23630,0.964125600000000,902.25323,0.955484150000000,943.83550,0.841820200000000,1026.87930,0.489268630000000
403.24918,0.970975400000000,414.82083,0.970117700000000,445.91098,0.992376500000000,493.41696,0.998857300000000,513.38715,0.998611200000000,563.40094,0.998280900000000,623.33887,0.998391600000000,668.21220,0.998586950000000,676.59180,0.950688360000000,684.13680,0.953044830000000,712.07837,0.997074070000000,756.76290,0.946305500000000,763.51135,0.235832630000000,766.80340,0.429432540000000,769.69490,0.231489140000000,782.98560,0.993572060000000,870.13980,0.946030860000000,887.33100,0.964019100000000,902.34644,0.955220000000000,943.97980,0.839525760000000,1027.12400,0.488062950000000
403.36760,0.973444000000000,414.91528,0.967555300000000,446.00455,0.991124100000000,493.51138,0.998228200000000,513.48140,0.997786160000000,563.49470,0.997386000000000,623.43420,0.997577970000000,668.30580,0.998010000000000,676.67120,0.939546640000000,684.21533,0.941704700000000,712.17300,0.996427660000000,756.84050,0.935574900000000,763.56506,0.210748310000000,766.86240,0.392992700000000,769.75360,0.206712770000000,783.10600,0.993747060000000,870.28864,0.943559800000000,887.42360,0.963204860000000,902.44165,0.954238800000000,944.12506,0.836270400000000,1027.36870,0.488566880000000
403.48615,0.976136150000000,415.00906,0.964258430000000,446.09872,0.989142540000000,493.60630,0.996903400000000,513.57500,0.996247000000000,563.58887,0.995791000000000,623.52610,0.996021450000000,668.39935,0.996661300000000,676.75275,0.926292960000000,684.29730,0.928230700000000,712.26746,0.994982660000000,756.92250,0.922791800000000,763.62164,0.187482060000000,766.92780,0.357618000000000,769.81110,0.183755130000000,783.22490,0.994549930000000,870.42957,0.941137800000000,887.51980,0.961448700000000,902.53580,0.952293200000000,944.26950,0.833104130000000,1027.61340,0.486371850000000
403.60420,0.978866930000000,415.10266,0.960069660000000,446.19324,0.986274900000000,493.70040,0.994713840000000,513.66907,0.993839400000000,563.68380,0.993326100000000,623.61910,0.993554060000000,668.49380,0.994375770000000,676.83670,0.910559650000000,684.38240,0.912262860000000,712.36250,0.992583040000000,757.00840,0.907538350000000,763.68080,0.166036280000000,766.99286,0.323584140000000,769.86383,0.162615800000000,783.34650,0.995639740000000,870.57745,0.939625260000000,887.61365,0.958607550000000,902.62823,0.949242060000000,944.41310,0.831031260000000,1027.85820,0.480702400000000
403.72263,0.981422070000000,415.19600,0.954851870000000,446.28720,0.982377700000000,493.79398,0.991493800000000,513.76373,0.990396740000000,563.77826,0.989841900000000,623.71783,0.990040900000000,668.59080,0.991032840000000,676.91680,0.891988750000000,684.46094,0.893435100000000,712.45685,0.989121000000000,757.08590,0.889402800000000,763.73740,0.146389680000000,767.05414,0.291126100000000,769.91980,0.143268900000000,783.46390,0.996579770000000,870.72060,0.939423000000000,887.70730,0.954632160000000,902.72460,0.945044340000000,944.55865,0.830509600000000,1028.10280,0.475410850000000
403.84103,0.983659900000000,415.29065,0.948467600000000,446.38090,0.977290870000000,493.88840,0.987100200000000,513.85800,0.985766700000000,563.87190,0.985201950000000,623.80930,0.985338800000000,668.68317,0.986536400000000,676.99854,0.870247240000000,684.54254,0.871425570000000,712.54913,0.984520100000000,757.16750,0.867995100000000,763.79254,0.128498910000000,767.11304,0.260437400000000,769.97800,0.125668150000000,783.58650,0.996982700000000,870.86450,0.940276440000000,887.80230,0.949544100000000,902.81830,0.939740360000000,944.70130,0.831210730000000,1028.34780,0.473828730000000
403.95953,0.985531500000000,415.38422,0.940755500000000,446.47500,0.970861300000000,493.98334,0.981345060000000,513.95150,0.979768800000000,563.96580,0.979231800000000,623.90110,0.979292100000000,668.77420,0.980757900000000,677.08185,0.845064200000000,684.62800,0.845969000000000,712.64480,0.978689100000000,757.25397,0.842999800000000,763.84750,0.112303466000000,767.17847,0.231664640000000,770.03815,0.109749590000000,783.70264,0.996646050000000,871.01030,0.941396400000000,887.89453,0.943397000000000,902.91235,0.933384900000000,944.84827,0.832195800000000,1028.59300,0.474336240000000
404.07794,0.987114250000000,415.47790,0.931519300000000,446.56946,0.962860600000000,494.07758,0.974010100000000,514.04570,0.972183800000000,564.06100,0.971723600000000,623.99830,0.971692740000000,668.87274,0.973551700000000,677.16260,0.816274170000000,684.70660,0.816899700000000,712.74000,0.971497300000000,757.33130,0.814210360000000,763.90580,0.097726620000000,767.24360,0.204908340000000,770.09106,0.095434680000000,783.82560,0.995620900000000,871.15137,0.941859360000000,887.99066,0.936177300000000,903.00720,0.925992600000000,944.99350,0.832383330000000,1028.83800,0.472554450000000
404.19600,0.988569740000000,415.57132,0.920505900000000,446.66345,0.953029930000000,494.17114,0.964816870000000,514.14026,0.962731960000000,564.15540,0.962429200000000,624.09094,0.962272050000000,668.96606,0.964678000000000,677.24414,0.783835230000000,684.78784,0.784179100000000,712.83270,0.962735900000000,757.41266,0.781555100000000,763.96454,0.084680334000000,767.30490,0.180227610000000,770.14440,0.082633610000000,783.94090,0.994203030000000,871.30090,0.941074400000000,888.08520,0.927762600000000,903.10046,0.917448400000000,945.13800,0.831095800000000,1029.08310,0.467187430000000
404.31420,0.990088340000000,415.66590,0.907394470000000,446.75708,0.941032100000000,494.26547,0.953432000000000,514.23456,0.951081040000000,564.24915,0.950995560000000,624.18630,0.950685440000000,669.06000,0.953811500000000,677.32690,0.747839570000000,684.87300,0.747909960000000,712.92790,0.952079500000000,757.49963,0.745129100000000,764.02026,0.073066875000000,767.36383,0.157638060000000,770.20320,0.071248460000000,784.06396,0.992803200000000,871.44200,0.939076600000000,888.17786,0.917874500000000,903.19586,0.907482200000000,945.28235,0.828393100000000,1029.32870,0.461726580000000
404.43230,0.991790900000000,415.75934,0.891803600000000,446.85120,0.926472500000000,494.36040,0.939458800000000,514.32820,0.936820150000000,564.34290,0.937020840000000,624.27860,0.936504540000000,669.15314,0.940524600000000,677.40820,0.708538000000000,684.95215,0.708345650000000,713.02124,0.939088900000000,757.57654,0.705195000000000,764.07385,0.062784100000000,767.42900,0.137120720000000,770.26263,0.061176825000000,784.17930,0.991818800000000,871.58923,0.936520700000000,888.27405,0.906053900000000,903.28980,0.895641600000000,945.42510,0.825054050000000,1029.57410,0.459765100000000
404.55026,0.993705400000000,415.85300,0.873316900000000,446.94565,0.908912300000000,494.45465,0.922448930000000,514.42230,0.919519360000000,564.43805,0.920062800000000,624.37115,0.919259970000000,669.24750,0.924321100000000,677.48970,0.666321500000000,685.03296,0.665885800000000,713.11707,0.923245500000000,757.65780,0.662184360000000,764.13140,0.053726964000000,767.49430,0.118623630000000,770.31880,0.052313330000000,784.30290,0.991471350000000,871.73290,0.934328440000000,888.36755,0.891683000000000,903.38210,0.881312670000000,945.57210,0.822167900000000,1029.81920,0.460224540000000
404.66855,0.995692550000000,415.94647,0.851515200000000,447.03970,0.887908000000000,494.54828,0.901957150000000,514.51670,0.898729200000000,564.53253,0.899656500000000,624.47000,0.898467100000000,669.34485,0.904654600000000,677.57200,0.621714700000000,685.11840,0.621057900000000,713.21130,0.903953430000000,757.74475,0.616667100000000,764.19040,0.045789953000000,767.55554,0.102068305000000,770.37177,0.044552780000000,784.41815,0.991721800000000,871.87590,0.933253700000000,888.46160,0.874040070000000,903.47860,0.863759900000000,945.71580,0.820599850000000,1030.06420,0.458819900000000
404.78696,0.997491240000000,416.04108,0.826016900000000,447.13333,0.863052070000000,494.64250,0.877567500000000,514.61127,0.874036800000000,564.62630,0.875357750000000,624.56177,0.873673140000000,669.43740,0.880999150000000,677.65405,0.575348000000000,685.19780,0.574497300000000,713.30383,0.880652500000000,757.82200,0.569334270000000,764.24664,0.038869080000000,767.61444,0.087355810000000,770.42810,0.037791785000000,784.54193,0.992252700000000,872.02300,0.933469900000000,888.55630,0.852385160000000,903.57230,0.842248140000000,945.86110,0.820547040000000,1030.30920,0.453790040000000
404.90555,0.998730800000000,416.13455,0.796538830000000,447.22740,0.834026100000000,494.73737,0.848946750000000,514.70465,0.845125850000000,564.71990,0.846830100000000,624.65360,0.844516930000000,669.52790,0.852914630000000,677.73520,0.527920070000000,685.27830,0.526910070000000,713.39910,0.852839400000000,757.90280,0.520947340000000,764.30120,0.032863528000000,767.67980,0.074370880000000,770.48660,0.031930305000000,784.65680,0.992564300000000,872.16370,0.934514300000000,888.64905,0.826056000000000,903.66675,0.816105250000000,946.00653,0.821449340000000,1030.55400,0.448211940000000
405.02393,0.999043700000000,416.22824,0.762933970000000,447.32196,0.800647560000000,494.83180,0.815900800000000,514.79890,0.811806800000000,564.81520,0.813843970000000,624.75050,0.810802100000000,669.62665,0.820104000000000,677.81720,0.480177200000000,685.36350,0.479042200000000,713.49445,0.820184100000000,757.98970,0.472310360000000,764.35660,0.027677100000000,767.74480,0.062987800000000,770.54650,0.026872690000000,784.78076,0.992086230000000,872.31290,0.935494900000000,888.74493,0.794568000000000,903.76140,0.784846000000000,946.15027,0.822260260000000,1030.79880,0.445874070000000
405.14243,0.998065100000000,416.32172,0.725239400000000,447.41595,0.762918230000000,494.92538,0.778405670000000,514.89340,0.774068830000000,564.90980,0.776373270000000,624.84300,0.772503700000000,669.71985,0.782482860000000,677.89970,0.432856740000000,685.44354,0.431632070000000,713.58716,0.782572450000000,758.06750,0.424217340000000,764.41565,0.023218947000000,767.80610,0.053073946000000,770.59870,0.022529012000000,784.89650,0.990318300000000,872.45490,0.935557200000000,888.83940,0.757712240000000,903.85443,0.748251300000000,946.29520,0.821985360000000,1031.04370,0.446234170000000
